"PlayerFBref","fbref_id","tm_id","TmPos"
"Alessandro Bianco","d65cf468","602124","Central Midfield"
"Alessandro Buongiorno","4ae67f27","386446","Centre-Back"
"Alessandro Burlamaqui","2ae026d4","657479","Central Midfield"
"Alessandro Cerbara","00aedd0e","459095","Right Winger"
"Alessandro Ciranni","38d40896","338680","Right-Back"
"Alessandro Circati","1223765c","867137","Centre-Back"
"Alessandro Confente","95a3fe33","393797","Goalkeeper"
"Alessandro Cortinovis","bfc359ed","421768","Attacking Midfield"
"Alessandro Damen","bba3be29","321327","Goalkeeper"
"Alessandro Deiola","7f267d66","235931","Central Midfield"
"Alessandro Di Pardo","e0ce7038","457674","Right Midfield"
"Alessandro Fiordaliso","788fff85","386447","Right-Back"
"Alessandro Florenzi","e288d4b3","130365","Right-Back"
"Alessandro Fortunato D'Andrea","e6d0d7b9","392331","Goalkeeper"
"Alessandro Gabrielloni","181cb492","311333","Centre-Forward"
"Alessandro Gamberini","8ec95452","16868","Centre-Back"
"Alessandro Guarnone","cc52fdde","392530","Goalkeeper"
"Alessandro Iacobucci","0f662bdf","104290","Goalkeeper"
"Alessandro Lombardi","7b49b9cf","430623","Central Midfield"
"Alessandro Marcandalli","d3225ad1","818448","Centre-Back"
"Alessandro Marongiu","5f757d3a","396101","Defensive Midfield"
"Alessandro Matri","58d97e77","40660","Centre-Forward"
"Alessandro Mercati","21c4b6af","604579","Central Midfield"
"Alessandro Murgia","fb2c533b","289061","Central Midfield"
"Alessandro Plizzari","4c109f37","357991","Goalkeeper"
"Alessandro Rigo","3515855b","568117","Defensive Midfield"
"Alessandro Rossi","ccf5926f","339782","Centre-Forward"
"Alessandro Russo","3945ac70","481344","Goalkeeper"
"Alessandro Russo","7152082d","708084","Central Midfield"
"Alessandro Schöpf","106bca06","118397","Attacking Midfield"
"Alessandro Semprini","dd29f81d","315843","Right-Back"
"Alessandro Sorrentino","8ef2452a","542588","Goalkeeper"
"Alessandro Tripaldelli","4571fa88","357176","Left-Back"
"Alessandro Tuia","26c54058","73943","Centre-Back"
"Alessandro Vogliacco","6841f107","330208","Centre-Back"
"Alessandro Zanoli","3b12b11f","397225","Right-Back"
"Alessio Bianchi","8b3b2e10","364134","Defensive Midfield"
"Alessio Cacciamani","2028c5c3","1188619","Left Winger"
"Alessio Cerci","5370cba7","21748","Right Winger"
"Alessio Cragno","f554e29b","12907","Goalkeeper"
"Alessio Donnarumma","5844be36","315845","Central Midfield"
"Alessio Furlanetto","95d9f4dd","538079","Goalkeeper"
"Alessio Iovine","083d7173","330472","Right Midfield"
"Alessio Miceli","3a8b9635","394296","Defensive Midfield"
"Alessio Riccardi","1ca1ee8a","421765","Attacking Midfield"
"Alessio Romagnoli","3ead85f9","197747","Centre-Back"
"Alessio Zerbin","d19ef4ef","433584","Left Winger"
"Alessio da Cruz","b6667741","337670","Centre-Forward"
"Alesson","611e984e","480225","Attacking Midfield"
"Alex","8c9e7571","396341","Goalkeeper"
"Alex","7367baf7","628223","Centre-Back"
"Alex","8e2e3716","86811","Left Winger"
"Alex Alves de Lima","cd09e64d","54305","Centre-Back"
"Alex Arnofoli","aaa897dd","704117","Right-Back"
"Alex Baena","518f2234","548111","Left Winger"
"Alex Balboa","6e5c5fc7","634460","Central Midfield"
"Alex Bangura","c47e09ba","435821","Left-Back"
"Alex Baptiste","7b72f0b6","16660","Centre-Back"
"Alex Bass","3278d395","334687","Goalkeeper"
"Alex Bono","aa28a396","272881","Goalkeeper"
"Alex Bruce","102ed2b2","37957","Centre-Back"
"Alex Castro","36b1c79f","304870","Left Winger"
"Alex Cochrane","8a08585e","392773","Left-Back"
"Alex Cordaz","e66ebabb","16633","Goalkeeper"
"Alex Crognale","1169c5eb","478530","Centre-Back"
"Alex Cruz","2ec93f97","370855","Goalkeeper"
"Alex DeJohn","2a6c024c","318222","Centre-Back"
"Alex Ferrari","d0dbca9f","197491","Centre-Back"
"Alex Gersbach","494bff86","331017","Left-Back"
"Alex Horwath","31fa7045","160605","Goalkeeper"
"Alex Hunt","c049795e","606006","Central Midfield"
"Alex Iwobi","6ca5ec4b","242631","Left Winger"
"Alex Král","e717705a","337333","Defensive Midfield"
"Alex Matos","ed383e43","670850","Attacking Midfield"
"Alex McCarthy","36c2ca73","95976","Goalkeeper"
"Alex Meret","9413b19f","240414","Goalkeeper"
"Alex Mitchell","152bcd76","746094","Centre-Back"
"Alex Monis","66db9e72","724442","Right Winger"
"Alex Mortensen","e27159a1","847022","Centre-Forward"
"Alex Mowatt","361b8b6c","283514","Central Midfield"
"Alex Munoz","853f211e","243760","Left-Back"
"Alex Muralha","38082f12","277743","Goalkeeper"
"Alex Murphy","f1c42eb3","900601","Left-Back"
"Alex Muyl","2c1025bf","413690","Right Winger"
"Alex Oxlade-Chamberlain","38c7feef","143424","Central Midfield"
"Alex Padilla","a275838a","834483","Goalkeeper"
"Alex Palmer","6ea97fd5","245625","Goalkeeper"
"Alex Pearce","66e0514a","47768","Centre-Back"
"Alex Perry","c9313b7e","335722","Defensive Midfield"
"Alex Petxa","97d08e60","527838","Right-Back"
"Alex Pritchard","ff9fcd4d","200777","Attacking Midfield"
"Alex Roldan","1255a82a","562560","Right-Back"
"Alex Samuel","d3068541","203869","Centre-Forward"
"Alex Sandro","0d82903c","79960","Left-Back"
"Alex Santana","e75dc411","219835","Central Midfield"
"Alex Scott","104d0bb8","855256","Right Midfield"
"Alex Silva","a94b7cf5","277713","Right-Back"
"Alex Smithies","bb91617c","33754","Goalkeeper"
"Alex Sola","5fa714d5","434990","Right-Back"
"Alex Suarez","9c137b36","510396","Centre-Back"
"Alex Telles","e73c9bb2","255755","Left-Back"
"Alex Timossi Andersson","5e4dae5f","454628","Right Winger"
"Alex Valle","97022551","709957","Left-Back"
"Alex Villanueva","c168f022","705870","Left-Back"
"Alexander","3e1858af","217728","Left Winger"
"Alexander","44b03a8a","668799","Goalkeeper"
"Alexander Alvarado","7302ba2b","379838","Left Winger"
"Alexander Bah","78f21137","452607","Right-Back"
"Alexander Bannink","b1815bee","88387","Attacking Midfield"
"Alexander Bernhardsson","dea1d183","633454","Right Winger"
"Alexander Brunst","99219195","146693","Goalkeeper"
"Alexander Büttner","a44f7c60","38003","Left-Back"
"Alexander Callens","af34f10d","147462","Centre-Back"
"Alexander Djiku","43e7a164","250844","Centre-Back"
"Alexander Esswein","b48215cd","45662","Right Winger"
"Alexander Freeman","754f150b","985806","Right-Back"
"Alexander Fuchs","9c9bd01f","278323","Central Midfield"
"Alexander Gilbert","4f4a7bcb","542884","Left Winger"
"Alexander Hack","a5ec3ede","126281","Centre-Back"
"Alexander Isak","8e92be30","349066","Centre-Forward"
"Alexander Jeremejeff","54394643","205760","Centre-Forward"
"Alexander Kačaniklić","8ba3a754","51040","Left Midfield"
"Alexander Laukart","dec02e01","251327","Attacking Midfield"
"Alexander Lecaros","14b01b00","400254","Left Winger"
"Alexander Meier","362aa29d","1565","Second Striker"
"Alexander Mejía","ab365692","77172","Defensive Midfield"
"Alexander Merkel","5181e2cb","86926","Central Midfield"
"Alexander Meyer","b56dd813","76158","Goalkeeper"
"Alexander Mighten","10ec4169","503988","Left Winger"
"Alexander Milošević","2f065e3a","171376","Centre-Back"
"Alexander Molberg","d700e621","467235","Centre-Back"
"Alexander Nübel","afb0c500","195778","Goalkeeper"
"Alexander Pattison","ae8165b8","399454","Central Midfield"
"Alexander Prass","6637e6a7","434116","Left-Back"
"Alexander Ring","6c1221d6","82113","Central Midfield"
"Alexander Schmidt","f74f680d","307939","Centre-Forward"
"Alexander Schwolow","0d55d942","93763","Goalkeeper"
"Alexander Stolz","99cf1943","10329","Goalkeeper"
"Alexander Søderlund","e61d33f1","87479","Centre-Forward"
"Alexander Sørloth","e92cd3f7","238407","Centre-Forward"
"Alexander Tettey","75566759","12384","Defensive Midfield"
"Alexandre","745103b6","903573","Central Midfield"
"Alexandre Alemão","3ed2a79b","560417","Centre-Forward"
"Alexandre Coeff","c4065f40","89450","Centre-Back"
"Alexandre Conceicao","eeeca247","696597","Centre-Forward"
"Alexandre Guedes","3c19867d","197613","Centre-Forward"
"Alexandre Jankewitz","7c39363f","507472","Central Midfield"
"Alexandre Jesus","25a323f3","739439","Centre-Forward"
"Alexandre Lacazette","9dbb75ca","93720","Centre-Forward"
"Alexandre Lauray","ae6941ec","666744","Centre-Back"
"Alexandre Letellier","96fcd380","93730","Goalkeeper"
"Alexandre Manuel Penetra Correia","df4b73f0","479643","Centre-Back"
"Alexandre Melo","32baeadd","702290","Left-Back"
"Alexandre Mendy","e067808c","290561","Centre-Forward"
"Alexandre Miguel Barros Soares","ba0aead1","207571","Central Midfield"
"Alexandre Olliero","c977ef13","395602","Goalkeeper"
"Alexandre Oukidja","ae7d0ecd","56809","Goalkeeper"
"Alexandre Pato","7dd83c7d","37579","Centre-Forward"
"Alexandre Phliponeau","60161521","585951","Defensive Midfield"
"Alexandre Pierre","d0fc9f5f","838947","Goalkeeper"
"Alexandre Pinto","b05d8d93","415645","Right-Back"
"Alexandre Rodrigues Soares","145abfa1","439389","Centre-Back"
"Alexandre Tam","6c108711","677273","Attacking Midfield"
"Alexandre Tegar","b832756a","661257","Left-Back"
"Alexandros Katranis","5c041f1f","324341","Left-Back"
"Alexandru Maxim","61fc9685","129513","Attacking Midfield"
"Alexandru Mitriță","49db4b16","209649","Left Winger"
"Alexandru Mățan","3bd3bcc4","368942","Left Winger"
"Alexei Koșelev","5594f2ee","136109","Goalkeeper"
"Alexis","db0cd1ae","7781","Centre-Back"
"Alexis Alegue","0f4c0bad","228999","Right Midfield"
"Alexis Beka Beka","4a5e83ad","539065","Defensive Midfield"
"Alexis Blin","c69ef855","236041","Defensive Midfield"
"Alexis Canelo","fa828ce6","249789","Centre-Forward"
"Alexis Castro","94e40a9f","364602","Central Midfield"
"Alexis Claude-Maurice","741418c3","384593","Attacking Midfield"
"Alexis Flips","caef7840","395242","Right Winger"
"Alexis Francisco Peña","ee246a94","397680","Centre-Back"
"Alexis Gutiérrez","b40ff033","371171","Central Midfield"
"Alexis Mac Allister","83d074ff","534033","Attacking Midfield"
"Alexis Méndez","fb5991a3","526111","Attacking Midfield"
"Alexis Pérez","14c35d1a","313359","Centre-Back"
"Alexis Saelemaekers","ee251371","381950","Right Winger"
"Alexis Sánchez","2c0f8e9e","40433","Left Winger"
"Alexis Tibidi","ca6f4846","750886","Centre-Forward"
"Alexis Trouillet","0a8d6b91","482769","Central Midfield"
"Alexis Vega","f40f4c38","424689","Left Winger"
"Alexsander","b13e7a78","997714","Defensive Midfield"
"Alexsandro Ribeiro","102c9665","648020","Centre-Back"
"Aleš Matějů","deb748c9","242078","Right-Back"
"Alfa Semedo","07750704","359210","Defensive Midfield"
"Alfie Chang","011890d9","733311","Defensive Midfield"
"Alfie Devine","ba08056d","728734","Central Midfield"
"Alfie Dorrington","ac1ef440","796300","Centre-Back"
"Alfie Doughty","bf33b257","608175","Left Midfield"
"Alfie Gilchrist","d91f104d","790992","Centre-Back"
"Alfie Jones","e5c107a1","340990","Centre-Back"
"Alfie Lewis","548e5d9f","423571","Central Midfield"
"Alfie Mawson","d368feb8","287431","Centre-Back"
"Alfie McCalmont","7615c83f","471368","Central Midfield"
"Alfie Payne","1a9e0795","486290","Defensive Midfield"
"Alfie Pond","039c3d96","821522","Centre-Back"
"Alfie Roberts","5a5b5859","744755","Goalkeeper"
"Alfie Whiteman","3f2587ee","282823","Goalkeeper"
"Alfon","1c772b46","357628","Left Winger"
"Alfons Amade","d73a07e2","296340","Defensive Midfield"
"Alfonso Alvarado","f2f8ca42","570431","Centre-Forward"
"Alfonso Blanco Antúnez","dce4c80e","63333","Goalkeeper"
"Alfonso Emilio Sánchez","c7a1f2c9","336108","Central Midfield"
"Alfonso Espino","db001fa9","311044","Left-Back"
"Alfonso González","90be7877","185012","Central Midfield"
"Alfonso Luna","a1cc2dae","135997","Centre-Back"
"Alfonso Ocampo-Chavez","585cba12","504214","Centre-Forward"
"Alfonso Pastor","14e05913","537367","Goalkeeper"
"Alfonso Pedraza","63f04c6c","356197","Left-Back"
"Alfred Duncan","528492ea","184894","Central Midfield"
"Alfred Gomis","cecbce23","163568","Goalkeeper"
"Alfred N'Diaye","7789bf63","77737","Defensive Midfield"
"Alfredo Cabañas","b276437f","959225","Goalkeeper"
"Alfredo Donnarumma","5592007b","130485","Centre-Forward"
"Alfredo Gutierrez","cfa1b4bd","864436","Centre-Back"
"Alfredo Morales","ff45add5","58500","Central Midfield"
"Alfredo Pedraza","7e9fa139","618806","Centre-Back"
"Alfredo Saldívar","db19a32b","159131","Goalkeeper"
"Alfredo Stephens","193e4b04","189539","Centre-Forward"
"Alfredo Talavera","5c7fc905","50965","Goalkeeper"
"Alfreð Finnbogason","f9e7c4ac","90024","Centre-Forward"
"Alhassan Wakaso","41afd8cf","168536","Defensive Midfield"
"Alhassane Keita","6d51e7cd","197734","Centre-Forward"
"Ali Abdi","ad7cdb35","211474","Left-Back"
"Ali Adnan Kadhim","06050480","261611","Left-Back"
"Ali Ahmed","540a5be1","995642","Left-Back"
"Ali Akman","d9a0abd6","555719","Centre-Forward"
"Ali Al Hamadi","8450467d","610581","Centre-Forward"
"Ali Alipour","488ee64c","249360","Centre-Forward"
"Ali Dembele","eb3df7d9","1004344","Right Midfield"
"Ali Gabr","10331f88","122980","Centre-Back"
"Ali Ghazal","5e8a3e39","254981","Centre-Back"
"Ali Jasim","1a927a6f","877672","Left Winger"
"Ali Koiki","82726be5","641441","Left-Back"
"Ali Messaoud","b16a88ff","79193","Attacking Midfield"
"Ali Omar","f7b671c1","620041","Centre-Back"
"Ali Ávila","9127eb4e","704557","Centre-Forward"
"Alidu Seidu","cea59f02","798404","Centre-Back"
"Alieu Fadera","53210e42","749552","Left Winger"
"Alin Toșca","322ba2df","148004","Centre-Back"
"Aliou Badara Baldé","7362a6f2","821730","Goalkeeper"
"Alioune Ndour","177e044c","718643","Centre-Forward"
"Alireza Beiranvand","6ca0b04a","229081","Goalkeeper"
"Alireza Jahanbakhsh","08452314","213268","Right Winger"
"Alison","d39b373b","167825","Defensive Midfield"
"Alisson","7a2e46a8","105470","Goalkeeper"
"Alisson","99139fa4","229736","Left Winger"
"Alisson Taddei","1dc2041e","640202","Attacking Midfield"
"Alistair Johnston","4fb17e20","637446","Right-Back"
"Alistair McCann","0a14d8a7","450714","Central Midfield"
"Aljaž Ivačič","4d6e50d8","231923","Goalkeeper"
"Aljaž Struna","b82c2982","108119","Centre-Back"
"Aljoscha Kemlein","4658e309","692737","Defensive Midfield"
"Alkhaly Momo Cissé","c51e68be","768384","Right Winger"
"Allahyar Sayyadmanesh","2a74db8a","480975","Centre-Forward"
"Allan","cc700722","126422","Defensive Midfield"
"Allan","b15e93aa","385271","Defensive Midfield"
"Allan Campbell","858409be","347619","Central Midfield"
"Allan Cruz","030105a5","313234","Central Midfield"
"Allan Nyom","97572117","111508","Right-Back"
"Allan Saint-Maximin","2b16cb1a","272642","Left Winger"
"Allan Tchaptchet","ab7d7882","465294","Centre-Back"
"Allano","9c1245f8","376441","Left Winger"
"Allanzinho","21e7822d","685768","Left Winger"
"Allef","0aebc750","517669","Centre-Forward"
"Almamy Touré","c8c60119","216181","Centre-Back"
"Almir Lira","b76cd0a2","859693","Centre-Forward"
"Almoatasem Al Musrati","cd6a1a59","377641","Defensive Midfield"
"Almoatasembellah Ali","cd6a1a59","377641","Defensive Midfield"
"Almugera Kabar","02a10dc0","884820","Left-Back"
"Alois Confais","535b0343","292820","Defensive Midfield"
"Alois Oroz","5333d7de","353559","Centre-Back"
"Alonso Escoboza","6087c5c7","193344","Left-Back"
"Alonso García","ad0009f1","796961","Midfield"
"Alonso Ramírez","0e8a1f8c","997056","Defensive Midfield"
"Alonso Zamora","a70ba644","129609","Centre-Back"
"Alou Kuol","f1bc3876","748070","Centre-Forward"
"Aloísio Neto","834e60ab","554040","Centre-Back"
"Aloísio dos Santos Gonçalves","9851b2e0","55246","Centre-Forward"
"Alphadjo Cisse","d079becb","964087","Attacking Midfield"
"Alphonse Areola","2f965a72","120629","Goalkeeper"
"Alphonso Davies","d781d855","424204","Left-Back"
"Altay Bayindir","072e68ed","336077","Goalkeeper"
"Altin Kryeziu","f6be787c","637117","Defensive Midfield"
"Altube","e4cbb095","549069","Goalkeeper"
"Alvaro Carreras","33a68b9b","811778","Left-Back"
"Alvaro Lemos","31d45cc8","230222","Right-Back"
"Alvaro Pascual","68ad2350","1305792","Centre-Forward"
"Alvaro Rodriguez","49a6ecbb","948275","Centre-Forward"
"Alvaro Sanz","eaefa2d0","466806","Defensive Midfield"
"Alvaro Valles","0166a73e","417913","Goalkeeper"
"Alvas Powell","2f91124d","189772","Right-Back"
"Alvin Jones","594a1e52","347597","Right-Back"
"Aly Abeid","bbe88396","393436","Left-Back"
"Aly Mallé","c50db9b5","398809","Right Winger"
"Aly Ndom","df819670","396131","Defensive Midfield"
"Alyson Motta","4dd215a7","833152","Right Winger"
"Alyson Neves","566c4795","592364","Left-Back"
"Alán Montes","78db8e07","796063","Centre-Back"
"Amad Diallo","9dc96f10","536835","Right Winger"
"Amadou Bakayoko","7831875a","320408","Centre-Forward"
"Amadou Ciss","531a4839","526784","Left Winger"
"Amadou Dia","1650e261","354912","Left-Back"
"Amadou Dia Ndiaye","1f0ea0a6","568695","Centre-Forward"
"Amadou Diallo","e31708b2","533086","Left Winger"
"Amadou Diambo","c3a847c7","708868","Central Midfield"
"Amadou Diawara","bf309d24","355501","Defensive Midfield"
"Amadou Haidara","92432bc6","402008","Central Midfield"
"Amadou Kone","2eb1ec07","1178474","Attacking Midfield"
"Amadou Mbengue","14d2670e","806310","midfield"
"Amadou Onana","828657ff","485706","Defensive Midfield"
"Amadou Traore","4eb0686f","540665","Right Winger"
"Amando Moreno","9dc9b03f","253573","Left Winger"
"Amar Ahmed","22396615","931841","Left Winger"
"Amar Dedic","bc6e544a","519184","Right-Back"
"Amar Sejdic","43ca2019","424993","Defensive Midfield"
"Amar Ćatić","f7c398ec","450195","Right Winger"
"Amaral","a19bfce8","53788","Defensive Midfield"
"Amari Miller","fd569f10","733308","Left Winger"
"Amari'i Bell","399e9474","278166","Left-Back"
"Amarildo","b5dd8abd","662950","Centre-Forward"
"Amath","f3b1d9a2","339820","Left Winger"
"Amato Ciciretti","1ab0b878","159902","Right Winger"
"Amaury Escoto","7db31ca9","186415","Centre-Forward"
"Amaury García","6524b411","690469","Central Midfield"
"Amay Caprice","4a661ea6","743494","Right-Back"
"Ambroise Oyongo","e3e05edf","184922","Left-Back"
"Ameen Al-Dakhil","93e08bce","620598","Centre-Back"
"Amer Gojak","51ffa295","293210","Attacking Midfield"
"Amidou Doumbouya","c4d2da61","1075574","Centre-Back"
"Amilton","28a2c1fe","227676","Left Winger"
"Amin Sarr","d5326924","748382","Centre-Forward"
"Amin Younes","228f73ae","96167","Attacking Midfield"
"Amine Adli","dcfb17f4","532776","Right Winger"
"Amine Bassi","ced1d98f","506009","Attacking Midfield"
"Amine Gouiri","aad56ca3","418659","Centre-Forward"
"Amine Harit","e7d59f4f","372711","Attacking Midfield"
"Amine Oudrhiri","49c9c79a","306668","Defensive Midfield"
"Amine Salama","bc7cc472","980576","Centre-Forward"
"Amir Abedzadeh","375d09c9","218431","Goalkeeper"
"Amir Abrashi","1c08a3c8","66005","Defensive Midfield"
"Amir Absalem","d9e907cb","373977","Left-Back"
"Amir Adouyev","e621fe01","485961","Central Midfield"
"Amir Ariely","c418fe4d","734370","Centre-Back"
"Amir Arli","7af1baf2","662142","Attacking Midfield"
"Amir Feratovič","652c00db","627439","Centre-Back"
"Amir Richardson","2b7cdb79","893675","Central Midfield"
"Amir Rrahmani","4b3e1a38","257732","Centre-Back"
"Amjhad Nazih","45d98427","654420","Goalkeeper"
"Amores","5d2b36a4","425544","Central Midfield"
"Amos Pieper","526ea7cc","334221","Centre-Back"
"Amourrichio Van Axel Dongen","478f023e","704773","Left Winger"
